157,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,150.31,-1.08,-0.00,0.00,-190.21,0.00,0.00,0.88,8.97,0.00,0.00,0.00,1.00,0
158,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,142.57,-1.08,-0.00,0.00,-52.03,0.00,0.00,0.88,-7.93,0.00,0.00,0.00,1.00,0
159,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,137.23,-1.08,-0.00,0.00,-59.37,0.00,0.00,0.88,-8.32,0.00,0.00,0.00,1.00,0
160,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,137.34,-1.08,-0.00,0.00,-83.43,0.00,0.00,0.88,-9.06,0.00,0.00,0.00,1.00,0
161,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,145.08,-1.08,-0.00,0.00,-106.47,0.00,0.00,0.88,-7.20,0.00,0.00,0.00,1.00,0
162,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,139.95,-1.08,-0.00,0.00,-109.60,0.00,0.00,0.88,-6.57,0.00,0.00,0.00,1.00,0
163,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,142.46,-1.08,-0.00,0.00,-135.26,0.00,0.00,0.88,-3.88,0.00,0.00,0.00,1.00,0
164,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,137.23,-1.08,-0.00,0.00,-140.49,0.00,0.00,0.88,-0.26,0.00,0.00,0.00,1.00,0
165,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,142.57,-1.08,-0.00,0.00,-185.49,0.00,0.00,0.88,11.08,0.00,0.00,0.00,1.00,0
166,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,129.48,-1.08,-0.00,0.00,-52.03,0.00,0.00,0.88,-6.71,0.00,0.00,0.00,1.00,0
167,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,132.10,-1.08,-0.00,0.00,-70.35,0.00,0.00,0.88,-8.51,0.00,0.00,0.00,1.00,0
168,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,126.87,-1.08,-0.00,0.00,-78.20,0.00,0.00,0.88,-8.02,0.00,0.00,0.00,1.00,0
169,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,126.76,-1.08,-0.00,0.00,-106.47,0.00,0.00,0.88,-3.31,0.00,0.00,0.00,1.00,0
170,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,131.99,-1.08,-0.00,0.00,-127.41,0.00,0.00,0.88,-3.85,0.00,0.00,0.00,1.00,0
171,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,134.61,-1.08,-0.00,0.00,-148.34,0.00,0.00,0.88,5.33,0.00,0.00,0.00,1.00,0
172,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,126.76,-1.08,-0.00,0.00,-161.43,0.00,0.00,0.88,16.25,0.00,0.00,0.00,1.00,0
173,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,119.02,-1.08,-0.00,0.00,-52.03,0.00,0.00,0.88,-5.24,0.00,0.00,0.00,1.00,0
174,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,121.63,-1.08,-0.00,0.00,-72.96,0.00,0.00,0.88,-7.09,0.00,0.00,0.00,1.00,0
175,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,116.40,-1.08,-0.00,0.00,-78.20,0.00,0.00,0.88,-5.81,0.00,0.00,0.00,1.00,0
176,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,116.40,-1.08,-0.00,0.00,-112.21,0.00,0.00,0.88,2.18,0.00,0.00,0.00,1.00,0
177,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,118.91,-1.08,-0.00,0.00,-153.58,0.00,0.00,0.88,17.83,0.00,0.00,0.00,1.00,0
178,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,105.83,-1.08,-0.00,0.00,-46.29,0.00,0.00,0.88,-3.83,0.00,0.00,0.00,1.00,0
179,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,105.93,-1.08,-0.00,0.00,-70.35,0.00,0.00,0.88,-5.28,0.00,0.00,0.00,1.00,0
180,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,113.68,-1.08,-0.00,0.00,-106.47,0.00,0.00,0.88,1.56,0.00,0.00,0.00,1.00,0
181,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,105.83,-1.08,-0.00,0.00,-109.09,0.00,0.00,0.88,6.61,0.00,0.00,0.00,1.00,0
182,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,113.68,-1.08,-0.00,0.00,-177.58,0.00,0.00,0.88,21.40,0.00,0.00,0.00,1.00,0
183,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,95.36,-1.08,-0.00,0.00,-48.90,0.00,0.00,0.88,-5.22,0.00,0.00,0.00,1.00,0
184,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,95.47,-1.08,-0.00,0.00,-70.35,0.00,0.00,0.88,-4.81,0.00,0.00,0.00,1.00,0
185,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,103.21,-1.08,-0.00,0.00,-106.47,0.00,0.00,0.88,7.39,0.00,0.00,0.00,1.00,0
186,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,85.00,-1.08,-0.00,0.00,-49.41,0.00,0.00,0.88,-1.15,0.00,0.00,0.00,1.00,0
187,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,85.00,-1.08,-0.00,0.00,-70.35,0.00,0.00,0.88,-2.42,0.00,0.00,0.00,1.00,0
188,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,84.89,-1.08,-0.00,0.00,-90.77,0.00,0.00,0.88,5.93,0.00,0.00,0.00,1.00,0
189,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,74.53,-1.08,-0.00,0.00,-62.50,0.00,0.00,0.88,1.17,0.00,0.00,0.00,1.00,0
190,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,82.27,-1.08,-0.00,0.00,-85.54,0.00,0.00,0.88,3.09,0.00,0.00,0.00,1.00,0
191,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,77.04,-1.08,-0.00,0.00,-90.77,0.00,0.00,0.88,8.01,0.00,0.00,0.00,1.00,0
192,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,77.15,-1.08,-0.00,0.00,-109.60,0.00,0.00,0.88,16.10,0.00,0.00,0.00,1.00,0
193,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,69.30,-1.08,-0.00,0.00,-72.96,0.00,0.00,0.88,3.46,0.00,0.00,0.00,1.00,0
194,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,63.96,-1.08,-0.00,0.00,-77.69,0.00,0.00,0.88,7.00,0.00,0.00,0.00,1.00,0
195,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,63.96,-1.08,-0.00,0.00,-109.09,0.00,0.00,0.88,15.52,0.00,0.00,0.00,1.00,0
196,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,63.96,-1.08,-0.00,0.00,-153.58,0.00,0.00,0.88,30.28,0.00,0.00,0.00,1.00,0
197,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,53.49,-1.08,-0.00,0.00,-72.46,0.00,0.00,0.88,8.69,0.00,0.00,0.00,1.00,0
198,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,56.21,-1.08,-0.00,0.00,-141.00,0.00,0.00,0.88,23.85,0.00,0.00,0.00,1.00,0
199,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,45.64,-1.08,-0.00,0.00,-64.60,0.00,0.00,0.88,7.87,0.00,0.00,0.00,1.00,0
200,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,215.73,-1.08,-0.00,0.00,13.90,0.00,0.00,0.88,5.45,0.00,0.00,0.00,1.00,0
201,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,215.84,-1.08,-0.00,0.00,-67.73,0.00,0.00,0.88,-7.58,0.00,0.00,0.00,1.00,0
202,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,205.26,-1.08,-0.00,0.00,6.05,0.00,0.00,0.88,1.90,0.00,0.00,0.00,1.00,0
203,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,184.44,-1.08,-0.00,0.00,-180.25,0.00,0.00,0.88,-0.36,0.00,0.00,0.00,1.00,0
204,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,166.01,-1.08,-0.00,0.00,24.37,0.00,0.00,0.88,2.28,0.00,0.00,0.00,1.00,0
205,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,163.50,-1.08,-0.00,0.00,-117.45,0.00,0.00,0.88,-6.22,0.00,0.00,0.00,1.00,0
206,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,155.54,-1.08,-0.00,0.00,-69.84,0.00,0.00,0.88,-11.07,0.00,0.00,0.00,1.00,0
207,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,155.65,-1.08,-0.00,0.00,-120.07,0.00,0.00,0.88,-5.90,0.00,0.00,0.00,1.00,0
208,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,142.57,-1.08,-0.00,0.00,-46.80,0.00,0.00,0.88,-7.69,0.00,0.00,0.00,1.00,0
209,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,142.57,-1.08,-0.00,0.00,-99.13,0.00,0.00,0.88,-7.96,0.00,0.00,0.00,1.00,0
210,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,145.08,-1.08,-0.00,0.00,-153.58,0.00,0.00,0.88,3.67,0.00,0.00,0.00,1.00,0
211,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,131.99,-1.08,-0.00,0.00,-67.22,0.00,0.00,0.88,-9.61,0.00,0.00,0.00,1.00,0
212,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,132.10,-1.08,-0.00,0.00,-117.45,0.00,0.00,0.88,-4.29,0.00,0.00,0.00,1.00,0
213,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,131.99,-1.08,-0.00,0.00,-192.83,0.00,0.00,0.88,11.93,0.00,0.00,0.00,1.00,0
214,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,121.53,-1.08,-0.00,0.00,-88.16,0.00,0.00,0.88,-5.98,0.00,0.00,0.00,1.00,0
215,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,113.78,-1.08,-0.00,0.00,-57.26,0.00,0.00,0.88,-4.94,0.00,0.00,0.00,1.00,0
216,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,100.59,-1.08,-0.00,0.00,-69.84,0.00,0.00,0.88,-5.33,0.00,0.00,0.00,1.00,0
217,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,90.12,-1.08,-0.00,0.00,-48.90,0.00,0.00,0.88,-3.67,0.00,0.00,0.00,1.00,0
218,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,82.27,-1.08,-0.00,0.00,-69.84,0.00,0.00,0.88,-1.73,0.00,0.00,0.00,1.00,0
219,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,71.92,-1.08,-0.00,0.00,-57.26,0.00,0.00,0.88,2.34,0.00,0.00,0.00,1.00,0
220,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,69.19,-1.08,-0.00,0.00,-109.09,0.00,0.00,0.88,15.70,0.00,0.00,0.00,1.00,0
221,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,58.83,-1.08,-0.00,0.00,-141.00,0.00,0.00,0.88,24.25,0.00,0.00,0.00,1.00,0
222,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,223.69,-1.08,-0.00,0.00,-28.48,0.00,0.00,0.88,2.85,0.00,0.00,0.00,1.00,0
223,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,213.22,-1.08,-0.00,0.00,-12.78,0.00,0.00,0.88,-0.49,0.00,0.00,0.00,1.00,0
224,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,202.75,-1.08,-0.00,0.00,-91.28,0.00,0.00,0.88,-10.51,0.00,0.00,0.00,1.00,0
225,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,192.18,-1.08,-0.00,0.00,-145.73,0.00,0.00,0.88,-6.66,0.00,0.00,0.00,1.00,0
226,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,186.95,-1.08,-0.00,0.00,-177.13,0.00,0.00,0.88,-2.44,0.00,0.00,0.00,1.00,0
227,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,171.35,-1.08,-0.00,0.00,-18.01,0.00,0.00,0.88,-7.37,0.00,0.00,0.00,1.00,0
228,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,160.78,-1.08,-0.00,0.00,-77.69,0.00,0.00,0.88,-11.24,0.00,0.00,0.00,1.00,0
229,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,150.31,-1.08,-0.00,0.00,0.82,0.00,0.00,0.88,1.07,0.00,0.00,0.00,1.00,0
230,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,150.31,-1.08,-0.00,0.00,-88.16,0.00,0.00,0.88,-9.60,0.00,0.00,0.00,1.00,0
231,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,150.42,-1.08,-0.00,0.00,-143.62,0.00,0.00,0.88,-1.18,0.00,0.00,0.00,1.00,0
232,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,145.19,-1.08,-0.00,0.00,-70.35,0.00,0.00,0.88,-10.44,0.00,0.00,0.00,1.00,0
233,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,139.95,-1.08,-0.00,0.00,-106.98,0.00,0.00,0.88,-6.58,0.00,0.00,0.00,1.00,0
234,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,139.95,-1.08,-0.00,0.00,-185.49,0.00,0.00,0.88,11.83,0.00,0.00,0.00,1.00,0
235,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,134.61,-1.08,-0.00,0.00,-93.39,0.00,0.00,0.88,-7.18,0.00,0.00,0.00,1.00,0
236,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,134.61,-1.08,-0.00,0.00,-145.73,0.00,0.00,0.88,4.12,0.00,0.00,0.00,1.00,0
237,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,119.02,-1.08,-0.00,0.00,-54.65,0.00,0.00,0.88,-5.34,0.00,0.00,0.00,1.00,0
238,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,124.14,-1.08,-0.00,0.00,-156.19,0.00,0.00,0.88,15.48,0.00,0.00,0.00,1.00,0
239,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,108.55,-1.08,-0.00,0.00,-75.58,0.00,0.00,0.88,-4.60,0.00,0.00,0.00,1.00,0
240,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,103.32,-1.08,-0.00,0.00,-49.41,0.00,0.00,0.88,-3.83,0.00,0.00,0.00,1.00,0
241,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,97.97,-1.08,-0.00,0.00,-109.09,0.00,0.00,0.88,9.22,0.00,0.00,0.00,1.00,0
242,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,82.38,-1.08,-0.00,0.00,-59.88,0.00,0.00,0.88,-2.72,0.00,0.00,0.00,1.00,0
243,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,82.27,-1.08,-0.00,0.00,-114.32,0.00,0.00,0.88,15.29,0.00,0.00,0.00,1.00,0
244,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,71.81,-1.08,-0.00,0.00,-114.32,0.00,0.00,0.88,17.52,0.00,0.00,0.00,1.00,0
245,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,56.21,-1.08,-0.00,0.00,-75.58,0.00,0.00,0.88,8.97,0.00,0.00,0.00,1.00,0
246,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,207.88,-1.08,-0.00,0.00,-88.16,0.00,0.00,0.88,-10.76,0.00,0.00,0.00,1.00,0
247,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,176.48,-1.08,-0.00,0.00,-14.89,0.00,0.00,0.88,-5.94,0.00,0.00,0.00,1.00,0
248,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,155.65,-1.08,-0.00,0.00,-127.92,0.00,0.00,0.88,-4.62,0.00,0.00,0.00,1.00,0
249,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,145.08,-1.08,-0.00,0.00,-161.43,0.00,0.00,0.88,9.10,0.00,0.00,0.00,1.00,0
250,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,124.25,-1.08,-0.00,0.00,-44.18,0.00,0.00,0.88,-5.84,0.00,0.00,0.00,1.00,0
251,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,113.78,-1.08,-0.00,0.00,-106.98,0.00,0.00,0.88,1.61,0.00,0.00,0.00,1.00,0
252,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,92.74,-1.08,-0.00,0.00,-77.69,0.00,0.00,0.88,-2.21,0.00,0.00,0.00,1.00,0
253,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,61.34,-1.08,-0.00,0.00,-67.22,0.00,0.00,0.88,6.20,0.00,0.00,0.00,1.00,0
254,Tree1.001,0.10,0.10,0.10,0.42,0.89,0.30,105.35,0.13,0.24,-1.04,-164.70,-0.82,0.49,-0.02,25.16,0.00,0.00,0.00,1.00,0
255,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,226.00,-1.08,-0.00,0.00,-1.80,0.00,0.00,0.88,1.94,0.00,0.00,0.00,1.00,0
256,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,221.47,-1.08,-0.00,0.00,-6.73,0.00,0.00,0.88,0.55,0.00,0.00,0.00,1.00,0
257,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,220.76,-1.08,-0.00,0.00,-30.59,0.00,0.00,0.88,2.29,0.00,0.00,0.00,1.00,0
258,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,213.62,-1.08,-0.00,0.00,-1.49,0.00,0.00,0.88,1.40,0.00,0.00,0.00,1.00,0
259,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,210.30,-1.08,-0.00,0.00,-7.04,0.00,0.00,0.88,-1.68,0.00,0.00,0.00,1.00,0
260,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,212.91,-1.08,-0.00,0.00,-27.97,0.00,0.00,0.88,0.13,0.00,0.00,0.00,1.00,0
261,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,208.39,-1.08,-0.00,0.00,-80.00,0.00,0.00,0.88,-9.62,0.00,0.00,0.00,1.00,0
262,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,197.92,-1.08,-0.00,0.00,8.97,0.00,0.00,0.88,0.95,0.00,0.00,0.00,1.00,0
263,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,207.68,-1.08,-0.00,0.00,-12.27,0.00,0.00,0.88,0.54,0.00,0.00,0.00,1.00,0
264,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,200.54,-1.08,-0.00,0.00,-95.70,0.00,0.00,0.88,-10.37,0.00,0.00,0.00,1.00,0
265,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,192.69,-1.08,-0.00,0.00,11.59,0.00,0.00,0.88,0.34,0.00,0.00,0.00,1.00,0
266,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,187.45,-1.08,-0.00,0.00,-158.50,0.00,0.00,0.88,-4.86,0.00,0.00,0.00,1.00,0
267,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,182.22,-1.08,-0.00,0.00,32.52,0.00,0.00,0.88,3.61,0.00,0.00,0.00,1.00,0
268,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,178.90,-1.08,-0.00,0.00,26.98,0.00,0.00,0.88,4.57,0.00,0.00,0.00,1.00,0
269,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,182.22,-1.08,-0.00,0.00,-179.44,0.00,0.00,0.88,-0.35,0.00,0.00,0.00,1.00,0
270,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,174.37,-1.08,-0.00,0.00,-11.96,0.00,0.00,0.88,-5.00,0.00,0.00,0.00,1.00,0
271,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,168.43,-1.08,-0.00,0.00,-17.50,0.00,0.00,0.88,-7.70,0.00,0.00,0.00,1.00,0
272,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,157.96,-1.08,-0.00,0.00,-1.80,0.00,0.00,0.88,-1.44,0.00,0.00,0.00,1.00,0
273,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,157.96,-1.08,-0.00,0.00,-59.37,0.00,0.00,0.88,-11.66,0.00,0.00,0.00,1.00,0
274,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,158.67,-1.08,-0.00,0.00,-90.46,0.00,0.00,0.88,-9.55,0.00,0.00,0.00,1.00,0
275,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,160.58,-1.08,-0.00,0.00,-111.71,0.00,0.00,0.88,-6.26,0.00,0.00,0.00,1.00,0
276,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,157.96,-1.08,-0.00,0.00,-137.87,0.00,0.00,0.88,-3.12,0.00,0.00,0.00,1.00,0
277,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,158.67,-1.08,-0.00,0.00,-158.50,0.00,0.00,0.88,3.63,0.00,0.00,0.00,1.00,0
278,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,150.82,-1.08,-0.00,0.00,-51.21,0.00,0.00,0.88,-9.22,0.00,0.00,0.00,1.00,0
279,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,147.49,-1.08,-0.00,0.00,-56.75,0.00,0.00,0.88,-9.02,0.00,0.00,0.00,1.00,0
280,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,145.58,-1.08,-0.00,0.00,-85.23,0.00,0.00,0.88,-8.93,0.00,0.00,0.00,1.00,0
281,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,152.73,-1.08,-0.00,0.00,-106.47,0.00,0.00,0.88,-6.05,0.00,0.00,0.00,1.00,0
282,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,145.58,-1.08,-0.00,0.00,-111.40,0.00,0.00,0.88,-6.77,0.00,0.00,0.00,1.00,0
283,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,150.11,-1.08,-0.00,0.00,-137.87,0.00,0.00,0.88,-3.95,0.00,0.00,0.00,1.00,0
284,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,153.44,-1.08,-0.00,0.00,-158.50,0.00,0.00,0.88,4.80,0.00,0.00,0.00,1.00,0
285,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,147.49,-1.08,-0.00,0.00,-187.59,0.00,0.00,0.88,9.65,0.00,0.00,0.00,1.00,0
286,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,142.26,-1.08,-0.00,0.00,-51.52,0.00,0.00,0.88,-7.88,0.00,0.00,0.00,1.00,0
287,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,137.03,-1.08,-0.00,0.00,-56.75,0.00,0.00,0.88,-7.91,0.00,0.00,0.00,1.00,0
288,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,137.03,-1.08,-0.00,0.00,-82.92,0.00,0.00,0.88,-9.02,0.00,0.00,0.00,1.00,0
289,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,140.35,-1.08,-0.00,0.00,-106.17,0.00,0.00,0.88,-6.85,0.00,0.00,0.00,1.00,0
290,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,137.03,-1.08,-0.00,0.00,-111.71,0.00,0.00,0.88,-6.96,0.00,0.00,0.00,1.00,0
291,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,137.73,-1.08,-0.00,0.00,-137.57,0.00,0.00,0.88,-2.99,0.00,0.00,0.00,1.00,0
292,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,142.97,-1.08,-0.00,0.00,-158.50,0.00,0.00,0.88,8.89,0.00,0.00,0.00,1.00,0
293,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,142.26,-1.08,-0.00,0.00,-187.59,0.00,0.00,0.88,11.04,0.00,0.00,0.00,1.00,0
294,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,129.18,-1.08,-0.00,0.00,-54.14,0.00,0.00,0.88,-7.10,0.00,0.00,0.00,1.00,0
295,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,129.88,-1.08,-0.00,0.00,-74.76,0.00,0.00,0.88,-8.74,0.00,0.00,0.00,1.00,0
296,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,126.56,-1.08,-0.00,0.00,-80.31,0.00,0.00,0.88,-8.15,0.00,0.00,0.00,1.00,0
297,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,127.27,-1.08,-0.00,0.00,-106.17,0.00,0.00,0.88,-3.53,0.00,0.00,0.00,1.00,0
298,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,134.41,-1.08,-0.00,0.00,-127.41,0.00,0.00,0.88,-5.33,0.00,0.00,0.00,1.00,0
299,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,124.65,-1.08,-0.00,0.00,-163.73,0.00,0.00,0.88,17.28,0.00,0.00,0.00,1.00,0
300,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,118.71,-1.08,-0.00,0.00,-54.14,0.00,0.00,0.88,-5.28,0.00,0.00,0.00,1.00,0
301,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,121.33,-1.08,-0.00,0.00,-75.07,0.00,0.00,0.88,-6.89,0.00,0.00,0.00,1.00,0
302,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,118.71,-1.08,-0.00,0.00,-80.31,0.00,0.00,0.88,-5.68,0.00,0.00,0.00,1.00,0
303,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,116.09,-1.08,-0.00,0.00,-114.32,0.00,0.00,0.88,2.38,0.00,0.00,0.00,1.00,0
304,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,116.80,-1.08,-0.00,0.00,-153.27,0.00,0.00,0.88,19.33,0.00,0.00,0.00,1.00,0
305,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,108.24,-1.08,-0.00,0.00,-48.90,0.00,0.00,0.88,-4.00,0.00,0.00,0.00,1.00,0
306,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,108.24,-1.08,-0.00,0.00,-75.07,0.00,0.00,0.88,-4.80,0.00,0.00,0.00,1.00,0
307,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,106.33,-1.08,-0.00,0.00,-90.46,0.00,0.00,0.88,-1.76,0.00,0.00,0.00,1.00,0
308,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,106.33,-1.08,-0.00,0.00,-111.40,0.00,0.00,0.88,6.15,0.00,0.00,0.00,1.00,0
309,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,105.63,-1.08,-0.00,0.00,-161.43,0.00,0.00,0.88,25.38,0.00,0.00,0.00,1.00,0
310,Tree1,0.10,0.10,0.10,-0.00,1.08,0.00,93.25,-1.08,-0.00,0.00,-51.21,0.00,0.00,0.88,-4.96,0.00,0.00,0.00,1.00,0
311,Tree2,0.10,0.10,0.10,-0.00,1.08,0.00,97.77,-1.08,-0.00,0.00,-75.07,0.00,0.00,0.88,-3.49,0.00,0.00,0.00,1.00,0
312,Tree3,0.10,0.10,0.10,-0.00,1.08,0.00,98.48,-1.08,-0.00,0.00,-93.08,0.00,0.00,0.88,2.76,0.00,0.00,0.00,1.00,0
